ICCS_year,COUNTRY,IDSTUD,TOTWGTS,obey,rights,local,work,envir,vote,history,respect,news,protest,discuss,party,female,books,edexp,ed_mom,ed_dad,id,id2
1999,RUS,10301,1165.09,important,NA,important,important,not important,not important,important,important,not important,important,not important,not important,1,3,1,2,2,79339,RUS10301
1999,RUS,10302,1165.09,important,important,important,important,important,not important,not important,not important,important,not important,not important,not important,1,3,2,2,2,79340,RUS10302
1999,RUS,10303,1165.09,important,important,important,important,important,important,important,not important,important,important,not important,not important,1,1,1,2,2,79341,RUS10303
1999,RUS,10304,1165.09,important,not important,not important,important,not important,important,not important,not important,not important,important,not important,not important,1,2,0,NA,NA,79342,RUS10304
1999,RUS,10306,1165.09,not important,not important,important,important,important,important,important,important,not important,important,not important,not important,1,1,0,2,1,79343,RUS10306
1999,RUS,10307,1165.09,important,important,important,important,important,important,not important,not important,not important,important,not important,NA,1,2,0,1,1,79344,RUS10307
1999,RUS,10309,1165.09,not important,not important,important,not important,not important,important,important,important,not important,important,not important,important,1,1,0,2,1,79345,RUS10309
1999,RUS,20401,2747.160889,important,important,important,important,important,important,important,important,not important,important,not important,not important,1,1,0,2,1,79346,RUS20401
1999,RUS,20407,2747.160889,important,important,important,important,important,important,important,important,important,important,not important,not important,1,1,0,2,1,79347,RUS20407
1999,RUS,20413,2747.160889,important,important,important,important,important,important,important,important,important,important,not important,not important,1,3,1,2,1,79348,RUS20413
1999,RUS,30504,641.567281,important,important,important,important,important,important,important,important,important,important,not important,not important,1,1,1,2,2,79349,RUS30504
1999,RUS,30505,641.567281,important,not important,important,important,not important,important,important,not important,not important,not important,not important,not important,1,3,1,2,2,79350,RUS30505
1999,RUS,30506,641.567281,important,important,important,important,not important,not important,NA,not important,important,important,not important,not important,1,3,1,2,2,79351,RUS30506
1999,RUS,30508,641.567281,important,important,important,important,not important,important,important,important,important,important,not important,not important,1,2,1,2,2,79352,RUS30508
1999,RUS,30510,641.567281,important,not important,important,important,not important,important,important,not important,important,not important,not important,not important,1,3,1,2,2,79353,RUS30510
1999,RUS,30511,641.567281,important,not important,important,important,important,important,important,not important,not important,important,not important,not important,1,2,1,2,0,79354,RUS30511
1999,RUS,30512,641.567281,important,important,important,important,important,important,not important,not important,not important,important,not important,not important,1,2,1,2,2,79355,RUS30512
1999,RUS,30513,641.567281,important,not important,not important,important,important,not important,not important,important,not important,important,not important,not important,1,3,1,2,2,79356,RUS30513
1999,RUS,30515,641.567281,important,important,not important,important,not important,important,not important,important,important,important,not important,not important,1,2,1,2,1,79357,RUS30515
1999,RUS,30516,641.567281,important,important,important,important,important,important,important,not important,important,important,not important,not important,1,3,1,2,2,79358,RUS30516
1999,RUS,40101,1011.4545,important,important,important,important,not important,important,important,not important,important,important,not important,not important,1,2,2,2,2,79359,RUS40101
1999,RUS,40105,1011.4545,important,important,important,important,important,not important,not important,not important,important,not important,not important,not important,1,3,1,2,NA,79360,RUS40105
1999,RUS,40107,1011.4545,important,important,important,important,important,important,not important,NA,NA,important,not important,not important,1,1,1,1,1,79361,RUS40107
1999,RUS,40110,1011.4545,important,not important,important,important,important,important,important,important,important,important,not important,not important,1,2,1,2,2,79362,RUS40110
1999,RUS,50201,1418.41575,important,important,important,important,important,important,important,important,important,important,not important,not important,1,1,1,NA,0,79363,RUS50201
1999,RUS,50202,1418.41575,not important,important,important,important,important,important,important,not important,not important,important,not important,not important,1,3,1,2,2,79364,RUS50202
1999,RUS,50208,1418.41575,important,important,important,important,important,important,important,important,important,important,not important,not important,1,0,1,2,1,79365,RUS50208
1999,RUS,60105,1650.98135,important,important,important,important,important,important,important,important,important,important,important,important,1,1,1,NA,NA,79366,RUS60105
1999,RUS,60107,1650.98135,important,important,important,important,important,important,not important,not important,important,important,not important,not important,1,1,2,1,2,79367,RUS60107
1999,RUS,60108,1650.98135,important,not important,not important,important,important,important,important,not important,important,not important,not important,not important,1,1,1,1,2,79368,RUS60108
1999,RUS,70302,739.230615,important,important,NA,important,not important,not important,not important,important,important,important,not important,NA,1,1,0,2,NA,79369,RUS70302
1999,RUS,70304,739.230615,important,not important,important,not important,not important,not important,not important,not important,important,important,NA,not important,1,3,2,2,2,79370,RUS70304
1999,RUS,70305,739.230615,important,important,important,important,important,important,important,important,important,NA,important,important,1,2,1,2,2,79371,RUS70305
1999,RUS,70307,739.230615,NA,important,important,not important,important,important,NA,important,important,important,not important,not important,1,1,1,2,2,79372,RUS70307
1999,RUS,70310,739.230615,not important,important,important,important,important,important,not important,not important,important,not important,not important,not important,1,1,2,2,2,79373,RUS70310
1999,RUS,70311,739.230615,important,NA,important,important,important,important,not important,important,important,important,not important,not important,1,3,2,2,2,79374,RUS70311
1999,RUS,70313,739.230615,not important,important,important,important,not important,not important,important,not important,important,important,not important,important,1,3,1,2,2,79375,RUS70313
1999,RUS,80102,1017.690231,important,not important,important,not important,important,NA,not important,important,not important,not important,not important,not important,1,2,1,NA,NA,79376,RUS80102
1999,RUS,80103,1017.690231,important,not important,important,important,important,important,important,important,not important,important,not important,important,1,2,2,2,2,79377,RUS80103
1999,RUS,80104,1017.690231,important,not important,NA,NA,not important,not important,important,NA,important,important,not important,not important,1,1,1,2,2,79378,RUS80104
1999,RUS,80109,1017.690231,important,important,important,important,important,important,important,important,important,important,not important,not important,1,2,0,2,2,79379,RUS80109
1999,RUS,80110,1017.690231,important,important,important,important,important,important,important,important,important,important,not important,not important,1,1,0,2,2,79380,RUS80110
1999,RUS,80112,1017.690231,important,not important,not important,important,important,not important,not important,not important,not important,important,not important,not important,1,1,2,NA,NA,79381,RUS80112
1999,RUS,90302,695.4464,important,not important,important,important,important,not important,not important,important,not important,important,NA,not important,1,1,1,2,0,79382,RUS90302
1999,RUS,90304,695.4464,important,important,important,important,important,important,important,important,important,not important,not important,not important,1,1,1,2,2,79383,RUS90304
1999,RUS,90305,695.4464,important,important,important,important,important,important,not important,important,not important,important,NA,not important,1,2,1,2,1,79384,RUS90305
1999,RUS,90307,695.4464,important,not important,important,important,important,not important,not important,not important,important,important,not important,not important,1,0,1,2,0,79385,RUS90307
1999,RUS,100201,1233.856,important,important,important,important,important,important,not important,not important,not important,important,not important,not important,1,2,1,2,2,79386,RUS100201
1999,RUS,100202,1233.856,important,important,important,important,important,important,important,important,important,important,not important,not important,1,1,2,2,1,79387,RUS100202
1999,RUS,100203,1233.856,not important,important,important,important,important,not important,not important,not important,not important,important,important,not important,1,3,1,2,2,79388,RUS100203
1999,RUS,100204,1233.856,important,important,important,important,important,important,important,important,important,important,not important,important,1,3,2,2,2,79389,RUS100204
1999,RUS,100205,1233.856,important,important,important,important,important,important,important,important,important,important,not important,important,1,1,0,2,2,79390,RUS100205
1999,RUS,110501,557.40436,important,not important,important,important,important,not important,important,not important,important,important,not important,not important,1,1,0,2,1,79391,RUS110501
1999,RUS,110507,557.40436,important,important,important,important,important,important,important,not important,important,important,not important,not important,1,1,1,2,2,79392,RUS110507
1999,RUS,110508,557.40436,important,important,important,important,important,important,important,important,not important,important,not important,not important,1,2,1,2,2,79393,RUS110508
1999,RUS,110509,557.40436,important,important,important,important,not important,important,important,important,important,important,not important,not important,1,3,2,2,2,79394,RUS110509
1999,RUS,110510,557.40436,not important,important,important,important,important,not important,not important,not important,not important,important,not important,not important,1,1,2,2,2,79395,RUS110510
1999,RUS,110513,557.40436,important,not important,important,important,important,important,not important,not important,not important,important,not important,not important,1,1,0,1,2,79396,RUS110513
1999,RUS,110515,557.40436,important,important,important,important,important,not important,important,not important,important,not important,not important,not important,1,3,0,2,2,79397,RUS110515
1999,RUS,120301,663.947957,important,important,important,important,important,important,important,not important,not important,important,not important,not important,1,3,1,2,2,79398,RUS120301
1999,RUS,120302,663.947957,important,not important,not important,important,important,important,important,important,important,important,not important,not important,1,1,2,2,2,79399,RUS120302
1999,RUS,120303,663.947957,important,important,important,important,important,important,important,important,important,important,important,not important,1,2,2,2,NA,79400,RUS120303
1999,RUS,120304,663.947957,important,important,important,important,important,important,important,not important,important,important,not important,not important,1,3,1,2,2,79401,RUS120304
1999,RUS,120306,663.947957,important,important,important,important,important,important,important,not important,important,important,not important,not important,1,1,1,2,2,79402,RUS120306
1999,RUS,120307,663.947957,important,important,important,important,important,important,important,not important,not important,important,important,important,1,2,0,2,2,79403,RUS120307
1999,RUS,120310,663.947957,important,important,important,important,not important,not important,important,not important,important,important,not important,not important,1,2,1,2,0,79404,RUS120310
1999,RUS,120312,663.947957,not important,important,important,important,not important,not important,not important,not important,important,not important,not important,not important,1,1,1,2,1,79405,RUS120312
1999,RUS,130301,1017.991333,important,important,not important,important,not important,important,important,important,important,not important,important,important,1,1,0,1,1,79406,RUS130301
1999,RUS,130303,1017.991333,important,not important,not important,not important,not important,important,not important,important,not important,not important,not important,not important,1,3,1,2,2,79407,RUS130303
1999,RUS,130305,1017.991333,important,important,important,important,important,important,important,not important,important,important,not important,not important,1,2,1,2,2,79408,RUS130305
1999,RUS,130306,1017.991333,important,important,important,important,important,important,not important,important,not important,important,not important,not important,1,1,0,2,0,79409,RUS130306
1999,RUS,130307,1017.991333,important,important,important,important,important,important,important,NA,important,not important,important,not important,1,1,0,2,0,79410,RUS130307
1999,RUS,130308,1017.991333,not important,NA,important,important,NA,important,important,not important,important,not important,not important,not important,1,1,0,NA,NA,79411,RUS130308
1999,RUS,130309,1017.991333,important,not important,not important,important,not important,not important,not important,important,important,not important,important,important,1,1,0,2,1,79412,RUS130309
1999,RUS,150202,1380.927467,important,important,important,important,important,important,important,important,important,important,not important,not important,1,3,1,2,2,79413,RUS150202
1999,RUS,150204,1380.927467,important,not important,important,important,important,not important,important,not important,important,important,not important,not important,1,2,1,2,2,79414,RUS150204
1999,RUS,150205,1380.927467,important,important,important,important,not important,not important,important,important,important,not important,not important,not important,1,2,0,2,NA,79415,RUS150205
1999,RUS,150206,1380.927467,important,important,important,important,important,important,important,important,important,important,not important,important,1,2,2,0,0,79416,RUS150206
1999,RUS,150209,1380.927467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,NA,NA,79417,RUS150209
1999,RUS,150210,1380.927467,important,not important,important,important,not important,not important,not important,important,important,important,not important,not important,1,0,0,0,0,79418,RUS150210
1999,RUS,160502,1253.7376,important,important,important,important,important,important,important,not important,important,important,not important,not important,1,0,1,2,2,79419,RUS160502
1999,RUS,160506,1253.7376,important,important,important,NA,important,important,important,NA,not important,important,NA,not important,1,1,0,2,2,79420,RUS160506
1999,RUS,160507,1253.7376,important,important,important,important,important,important,not important,important,important,important,not important,not important,1,3,1,1,2,79421,RUS160507
1999,RUS,160508,1253.7376,important,important,important,important,important,important,important,important,important,important,not important,important,1,3,2,2,2,79422,RUS160508
1999,RUS,160509,1253.7376,important,important,important,important,important,important,important,important,not important,not important,not important,not important,1,1,1,2,2,79423,RUS160509
1999,RUS,160510,1253.7376,important,important,important,important,important,important,important,important,important,important,important,important,1,3,1,2,2,79424,RUS160510
1999,RUS,160511,1253.7376,important,important,important,important,important,important,important,important,important,important,not important,not important,1,1,1,2,2,79425,RUS160511
1999,RUS,160512,1253.7376,important,important,not important,important,important,important,not important,not important,important,important,not important,not important,1,2,1,2,2,79426,RUS160512
1999,RUS,170402,619.640862,important,important,not important,important,not important,important,important,important,important,important,not important,not important,1,3,2,2,2,79427,RUS170402
1999,RUS,170404,619.640862,important,important,important,important,important,important,important,not important,important,important,not important,not important,1,3,1,2,2,79428,RUS170404
1999,RUS,170405,619.640862,important,important,important,important,important,important,important,important,important,important,important,not important,1,3,1,2,2,79429,RUS170405
1999,RUS,170406,619.640862,important,important,important,important,important,important,important,important,important,important,important,not important,1,1,0,1,2,79430,RUS170406
1999,RUS,170408,619.640862,not important,important,not important,important,not important,important,not important,not important,important,important,not important,not important,1,1,1,1,2,79431,RUS170408
1999,RUS,170409,619.640862,important,important,important,important,important,NA,important,important,important,important,NA,important,1,3,0,0,1,79432,RUS170409
1999,RUS,170413,619.640862,important,important,important,important,important,important,important,important,important,important,not important,not important,1,2,1,NA,2,79433,RUS170413
1999,RUS,180104,568.042586,not important,important,not important,important,important,important,not important,important,not important,not important,important,important,1,2,1,2,2,79434,RUS180104
1999,RUS,180107,568.042586,not important,not important,NA,important,not important,not important,not important,not important,not important,important,not important,not important,1,3,1,2,2,79435,RUS180107
1999,RUS,180110,568.042586,not important,important,NA,important,important,important,important,NA,important,not important,not important,NA,1,2,0,0,0,79436,RUS180110
1999,RUS,180111,568.042586,not important,important,important,not important,not important,important,important,not important,important,important,important,important,1,3,1,NA,1,79437,RUS180111
1999,RUS,180112,568.042586,not important,important,not important,not important,NA,important,important,important,NA,important,NA,NA,1,3,2,0,NA,79438,RUS180112
1999,RUS,180113,568.042586,not important,NA,important,important,important,important,NA,NA,important,NA,important,not important,1,2,1,0,NA,79439,RUS180113
1999,RUS,190301,633.583636,important,important,not important,important,not important,not important,important,not important,important,not important,not important,not important,1,3,1,2,NA,79440,RUS190301
1999,RUS,190303,633.583636,important,not important,important,not important,important,important,not important,important,not important,important,not important,not important,1,2,1,2,NA,79441,RUS190303
1999,RUS,190304,633.583636,important,important,important,important,not important,not important,not important,important,not important,important,not important,not important,1,1,1,NA,1,79442,RUS190304
1999,RUS,190305,633.583636,important,NA,important,important,NA,not important,important,NA,not important,important,NA,important,1,3,1,2,2,79443,RUS190305
1999,RUS,190306,633.583636,not important,not important,important,NA,NA,not important,NA,NA,not important,important,important,important,1,2,1,2,NA,79444,RUS190306
1999,RUS,190307,633.583636,important,important,important,not important,important,important,important,not important,important,important,not important,not important,1,1,1,1,2,79445,RUS190307
1999,RUS,190308,633.583636,important,not important,not important,important,not important,not important,important,important,important,important,not important,not important,1,2,1,2,2,79446,RUS190308
1999,RUS,190309,633.583636,important,important,not important,important,not important,important,not important,not important,important,important,important,not important,1,1,0,2,NA,79447,RUS190309
1999,RUS,190310,633.583636,not important,important,important,important,important,important,important,important,important,important,not important,important,1,3,1,2,2,79448,RUS190310
1999,RUS,190311,633.583636,important,important,important,important,important,not important,not important,not important,not important,important,not important,not important,1,2,1,0,NA,79449,RUS190311
1999,RUS,200101,715.8975,important,not important,important,important,not important,not important,important,important,important,important,not important,not important,1,2,1,2,2,79450,RUS200101
1999,RUS,200102,715.8975,not important,important,important,important,not important,not important,important,not important,not important,not important,important,not important,1,3,2,2,2,79451,RUS200102
1999,RUS,200103,715.8975,important,important,important,important,important,important,important,not important,important,important,not important,not important,1,3,2,1,2,79452,RUS200103
1999,RUS,200105,715.8975,important,not important,not important,important,important,important,important,not important,important,important,not important,not important,1,3,1,NA,NA,79453,RUS200105
1999,RUS,200107,715.8975,important,important,important,important,important,important,important,important,important,important,not important,not important,1,3,1,2,2,79454,RUS200107
1999,RUS,200108,715.8975,important,important,important,NA,important,important,not important,not important,not important,important,not important,not important,1,3,1,2,2,79455,RUS200108
1999,RUS,200109,715.8975,important,important,important,important,important,important,not important,not important,not important,important,not important,not important,1,1,1,2,2,79456,RUS200109
1999,RUS,200112,715.8975,important,important,important,important,important,important,important,not important,important,important,not important,not important,1,1,0,0,2,79457,RUS200112
1999,RUS,210201,1162.9092,important,important,important,important,important,important,not important,not important,not important,important,important,not important,1,1,0,1,1,79458,RUS210201
1999,RUS,210205,1162.9092,important,important,important,important,important,important,important,important,important,NA,important,important,1,0,0,NA,NA,79459,RUS210205
1999,RUS,210206,1162.9092,important,not important,important,important,important,important,not important,important,important,NA,not important,NA,1,0,0,0,0,79460,RUS210206
1999,RUS,210208,1162.9092,important,not important,important,important,not important,important,not important,important,not important,not important,important,not important,1,3,2,2,2,79461,RUS210208
1999,RUS,210209,1162.9092,important,important,important,important,important,important,important,important,important,important,important,important,1,2,0,2,2,79462,RUS210209
1999,RUS,220101,592.173029,not important,not important,important,not important,important,important,not important,not important,important,important,not important,not important,1,1,0,0,2,79463,RUS220101
1999,RUS,220102,592.173029,important,important,important,not important,not important,important,not important,important,important,important,not important,important,1,1,0,2,1,79464,RUS220102
1999,RUS,220104,592.173029,important,not important,important,not important,important,important,important,important,important,important,not important,not important,1,3,1,2,2,79465,RUS220104
1999,RUS,220107,592.173029,important,important,important,not important,important,important,important,important,not important,important,important,important,1,3,1,1,1,79466,RUS220107
1999,RUS,220108,592.173029,important,important,important,important,important,important,not important,not important,important,important,not important,not important,1,1,1,2,NA,79467,RUS220108
1999,RUS,220109,592.173029,important,important,important,not important,important,important,important,not important,important,important,not important,not important,1,1,0,2,2,79468,RUS220109
1999,RUS,220112,592.173029,important,important,important,important,important,important,important,not important,important,important,important,not important,1,2,0,2,2,79469,RUS220112
1999,RUS,220114,592.173029,important,not important,not important,important,important,not important,not important,not important,not important,important,not important,important,1,1,0,2,2,79470,RUS220114
1999,RUS,230101,777.965333,important,important,important,important,important,important,important,important,important,important,not important,not important,1,3,1,2,2,79471,RUS230101
1999,RUS,230103,777.965333,important,important,important,important,important,important,important,important,important,important,important,not important,1,2,1,2,2,79472,RUS230103
1999,RUS,230104,777.965333,important,not important,not important,important,important,not important,not important,not important,important,not important,not important,not important,1,2,1,1,1,79473,RUS230104
1999,RUS,230106,777.965333,important,important,important,important,important,important,important,important,important,important,not important,not important,1,3,1,2,2,79474,RUS230106
1999,RUS,230107,777.965333,important,important,important,important,important,important,important,important,important,important,important,not important,1,3,1,2,2,79475,RUS230107
1999,RUS,230111,777.965333,important,important,not important,important,important,important,important,not important,important,important,important,important,1,1,1,2,2,79476,RUS230111
1999,RUS,230114,777.965333,important,important,important,important,not important,important,not important,not important,not important,important,not important,not important,1,3,1,2,2,79477,RUS230114
1999,RUS,230115,777.965333,important,not important,important,important,important,important,important,important,important,important,not important,not important,1,2,2,2,2,79478,RUS230115
1999,RUS,240205,740.033127,important,important,important,important,important,important,important,NA,important,important,not important,not important,1,3,1,2,2,79479,RUS240205
1999,RUS,240209,740.033127,important,not important,not important,important,important,important,important,important,important,not important,not important,not important,1,3,1,2,1,79480,RUS240209
1999,RUS,240211,740.033127,important,important,important,important,important,not important,important,important,important,important,not important,not important,1,1,1,2,NA,79481,RUS240211
1999,RUS,250101,2584.9292,important,important,important,important,important,important,important,important,important,important,not important,important,1,1,2,NA,NA,79482,RUS250101
1999,RUS,250102,2584.9292,important,important,important,important,important,important,not important,important,important,important,not important,NA,1,0,0,0,NA,79483,RUS250102
1999,RUS,260101,1196.1836,important,important,important,important,important,important,important,important,important,important,not important,not important,1,2,0,2,0,79484,RUS260101
1999,RUS,260103,1196.1836,important,not important,important,important,important,important,not important,important,not important,important,not important,not important,1,3,2,2,2,79485,RUS260103
1999,RUS,260106,1196.1836,important,NA,important,important,important,important,important,NA,important,important,not important,important,1,1,1,1,1,79486,RUS260106
1999,RUS,270202,567.60665,important,important,important,important,important,not important,important,important,important,important,not important,important,1,1,0,2,NA,79487,RUS270202
1999,RUS,270204,567.60665,important,important,important,important,important,important,important,not important,not important,important,not important,not important,1,1,0,2,2,79488,RUS270204
1999,RUS,270206,567.60665,important,important,important,important,important,important,important,important,important,important,important,important,1,1,0,1,1,79489,RUS270206
1999,RUS,270207,567.60665,important,important,important,important,important,important,important,not important,important,important,not important,not important,1,1,1,2,NA,79490,RUS270207
1999,RUS,270208,567.60665,important,important,important,important,important,important,important,not important,important,important,not important,not important,1,1,2,1,2,79491,RUS270208
1999,RUS,270210,567.60665,important,important,important,important,important,not important,important,not important,important,not important,important,not important,1,1,1,2,1,79492,RUS270210
1999,RUS,280501,711.7306,important,important,not important,not important,important,not important,NA,important,not important,NA,important,important,1,1,2,2,2,79493,RUS280501
1999,RUS,280502,711.7306,important,not important,not important,important,not important,important,important,not important,not important,important,not important,not important,1,3,1,2,2,79494,RUS280502
1999,RUS,280504,711.7306,not important,NA,NA,important,NA,important,important,not important,important,NA,not important,NA,1,3,1,0,2,79495,RUS280504
1999,RUS,280505,711.7306,important,not important,important,important,not important,important,important,not important,important,important,not important,not important,1,3,1,2,2,79496,RUS280505
1999,RUS,280507,711.7306,important,important,important,important,not important,important,not important,not important,important,important,not important,not important,1,1,1,2,1,79497,RUS280507
1999,RUS,280508,711.7306,important,important,important,important,important,important,important,important,important,important,important,important,1,1,1,1,2,79498,RUS280508
1999,RUS,280510,711.7306,important,important,important,important,important,important,important,important,important,important,important,important,1,3,1,2,2,79499,RUS280510
1999,RUS,280512,711.7306,not important,important,important,not important,not important,not important,important,not important,not important,important,not important,not important,1,0,0,2,2,79500,RUS280512
1999,RUS,290102,25.9896,important,important,important,important,not important,important,not important,not important,important,important,not important,not important,1,1,1,NA,NA,79501,RUS290102
1999,RUS,290104,25.9896,important,important,important,important,important,important,important,not important,important,important,important,important,1,1,1,2,2,79502,RUS290104
1999,RUS,300201,27.91625,important,important,important,important,important,important,important,not important,important,important,not important,not important,1,1,0,2,1,79503,RUS300201
1999,RUS,300202,27.91625,important,important,important,important,important,important,important,important,important,important,not important,not important,1,1,0,2,2,79504,RUS300202
1999,RUS,300205,27.91625,important,important,important,important,important,important,important,important,important,important,not important,not important,1,1,1,2,1,79505,RUS300205
1999,RUS,300206,27.91625,important,important,important,important,important,important,important,not important,important,not important,not important,not important,1,1,0,0,2,79506,RUS300206
1999,RUS,300207,27.91625,important,important,important,important,important,important,important,important,important,important,not important,not important,1,1,2,2,2,79507,RUS300207
1999,RUS,300208,27.91625,important,important,important,important,important,important,important,important,important,important,not important,not important,1,3,1,2,2,79508,RUS300208
1999,RUS,300209,27.91625,not important,important,important,important,important,important,important,not important,not important,important,not important,important,1,1,1,2,2,79509,RUS300209
1999,RUS,300210,27.91625,important,important,important,important,important,important,important,important,important,important,not important,not important,1,1,0,2,2,79510,RUS300210
1999,RUS,300211,27.91625,important,important,important,important,important,important,important,important,important,important,not important,not important,1,1,1,0,0,79511,RUS300211
1999,RUS,300212,27.91625,important,important,important,important,important,important,important,not important,important,important,not important,not important,1,1,0,0,0,79512,RUS300212
1999,RUS,310201,8.1804,important,not important,not important,important,important,important,important,not important,important,important,not important,not important,1,2,1,2,2,79513,RUS310201
1999,RUS,310203,8.1804,important,not important,important,important,not important,important,important,important,important,important,not important,not important,1,3,1,2,2,79514,RUS310203
1999,RUS,310204,8.1804,important,important,important,important,important,important,not important,not important,not important,important,not important,not important,1,2,1,2,2,79515,RUS310204
1999,RUS,310211,8.1804,important,important,not important,not important,important,important,important,not important,important,important,not important,not important,1,2,1,2,2,79516,RUS310211
1999,RUS,310214,8.1804,important,not important,not important,not important,important,not important,important,important,important,important,important,not important,1,1,0,2,2,79517,RUS310214
1999,RUS,320202,9.151433,important,not important,important,important,important,important,important,important,important,important,not important,not important,1,3,1,2,2,79518,RUS320202
1999,RUS,320203,9.151433,important,important,important,important,not important,important,important,not important,important,not important,important,not important,1,1,1,1,1,79519,RUS320203
1999,RUS,320204,9.151433,important,important,important,not important,important,important,important,important,important,important,important,not important,1,1,2,NA,NA,79520,RUS320204
1999,RUS,320207,9.151433,important,important,NA,important,important,important,important,not important,important,not important,not important,NA,1,2,2,1,1,79521,RUS320207
1999,RUS,320209,9.151433,important,important,important,important,important,important,important,not important,important,important,not important,NA,1,2,2,1,1,79522,RUS320209
1999,RUS,320211,9.151433,important,important,important,important,important,not important,not important,important,important,important,not important,important,1,1,1,1,1,79523,RUS320211
1999,RUS,320212,9.151433,important,important,important,important,important,not important,important,important,important,important,not important,not important,1,1,1,0,2,79524,RUS320212
1999,RUS,320213,9.151433,important,important,important,important,important,not important,not important,not important,not important,important,not important,not important,1,1,1,1,2,79525,RUS320213
1999,RUS,320214,9.151433,NA,NA,important,important,important,NA,important,NA,NA,NA,important,important,1,3,0,0,NA,79526,RUS320214
1999,RUS,320215,9.151433,important,important,important,NA,important,NA,important,not important,important,important,NA,important,1,1,1,0,0,79527,RUS320215
1999,RUS,330101,3316.315333,important,important,important,important,important,important,important,important,not important,important,not important,not important,1,0,0,2,NA,79528,RUS330101
1999,RUS,340101,457.974,important,important,important,important,important,important,important,important,important,important,important,important,1,1,0,2,1,79529,RUS340101
1999,RUS,340102,457.974,important,important,important,important,important,important,important,important,important,important,important,important,1,3,1,2,2,79530,RUS340102
1999,RUS,340103,457.974,important,important,important,important,important,important,important,not important,important,important,not important,not important,1,2,1,2,2,79531,RUS340103
1999,RUS,340104,457.974,important,not important,important,important,important,important,not important,not important,important,important,not important,not important,1,2,1,2,2,79532,RUS340104
1999,RUS,340105,457.974,important,important,important,important,important,important,not important,not important,important,important,not important,not important,1,1,1,2,2,79533,RUS340105
1999,RUS,340106,457.974,important,NA,important,important,important,not important,important,not important,not important,not important,NA,NA,1,1,0,0,0,79534,RUS340106
1999,RUS,340107,457.974,important,important,important,important,important,important,not important,not important,important,important,not important,not important,1,2,1,2,2,79535,RUS340107
1999,RUS,340109,457.974,important,important,important,important,important,important,important,not important,important,important,not important,not important,1,1,0,0,2,79536,RUS340109
1999,RUS,350301,800.469415,important,important,important,important,important,important,important,not important,important,important,not important,not important,1,3,1,2,2,79537,RUS350301
1999,RUS,350302,800.469415,important,not important,important,important,important,important,important,not important,important,not important,not important,not important,1,3,2,2,2,79538,RUS350302
1999,RUS,350304,800.469415,important,not important,not important,important,not important,important,important,not important,not important,important,not important,not important,1,3,2,2,2,79539,RUS350304
1999,RUS,350308,800.469415,important,important,important,important,not important,important,important,important,important,important,not important,not important,1,2,1,2,2,79540,RUS350308
1999,RUS,350309,800.469415,important,important,important,important,important,important,important,important,important,not important,not important,not important,1,2,1,2,2,79541,RUS350309
1999,RUS,350313,800.469415,NA,important,important,NA,important,important,important,NA,not important,important,not important,important,1,1,0,2,2,79542,RUS350313
1999,RUS,360105,649.701875,important,important,important,important,important,important,important,important,important,important,not important,not important,1,2,1,2,2,79543,RUS360105
1999,RUS,360106,649.701875,important,important,not important,important,important,important,important,not important,important,not important,not important,not important,1,3,1,2,2,79544,RUS360106
1999,RUS,360107,649.701875,important,important,important,important,important,important,important,important,important,important,not important,not important,1,3,1,2,2,79545,RUS360107
1999,RUS,360108,649.701875,important,important,important,important,important,important,important,important,important,important,not important,not important,1,3,1,2,2,79546,RUS360108
1999,RUS,360109,649.701875,important,important,important,important,important,important,important,not important,important,important,not important,not important,1,3,1,2,2,79547,RUS360109
1999,RUS,360110,649.701875,important,important,important,important,important,important,important,not important,important,important,not important,not important,1,3,1,2,2,79548,RUS360110
1999,RUS,360113,649.701875,important,important,important,important,important,important,important,important,important,important,important,not important,1,3,1,2,1,79549,RUS360113
1999,RUS,370203,859.5088,important,important,important,important,important,important,important,important,not important,important,important,not important,1,2,0,1,NA,79550,RUS370203
1999,RUS,370204,859.5088,important,important,important,not important,NA,not important,not important,not important,not important,not important,NA,not important,1,0,0,2,NA,79551,RUS370204
1999,RUS,370206,859.5088,important,important,important,important,important,important,important,not important,important,important,not important,not important,1,3,2,2,2,79552,RUS370206
1999,RUS,370207,859.5088,important,important,important,important,important,important,important,not important,important,important,not important,not important,1,1,0,0,NA,79553,RUS370207
1999,RUS,370209,859.5088,important,NA,important,not important,important,not important,not important,not important,not important,important,not important,not important,1,1,0,2,2,79554,RUS370209
1999,RUS,370210,859.5088,important,not important,important,important,important,important,not important,important,not important,not important,not important,not important,1,1,1,2,1,79555,RUS370210
1999,RUS,380302,904.019121,NA,important,important,important,important,important,important,NA,important,important,not important,important,1,3,0,0,0,79556,RUS380302
1999,RUS,380303,904.019121,important,important,NA,important,NA,important,important,important,important,NA,NA,important,1,1,0,2,2,79557,RUS380303
1999,RUS,380305,904.019121,important,important,important,important,important,important,important,not important,important,important,important,important,1,1,2,1,1,79558,RUS380305
1999,RUS,380307,904.019121,important,important,not important,important,not important,important,important,not important,not important,important,not important,not important,1,1,0,2,2,79559,RUS380307
1999,RUS,380308,904.019121,important,NA,important,important,important,important,important,NA,important,important,NA,NA,1,0,0,0,NA,79560,RUS380308
